curve_number,eqp_type,source,model,ref_cap,ref_cap_unit,full_eff,full_eff_unit,compressor_type,condenser_type,compressor_speed,sim_engine,min_plr,min_unloading,max_plr,out_var,type,ref_evap_fluid_flow,ref_cond_fluid_flow,ref_lwt,ref_ect,ref_lct,units,x_min,y_min,x_max,y_max,out_min,out_max,coeff1,coeff2,coeff3,coeff4,coeff5,coeff6,coeff7,coeff8,coeff9,coeff10
197,chiller,2,ect_lwt,47.1,ton,2.67,cop,scroll,air,,energyplus,0.1,0.1,1.15,cap-f-t,bi_quad,0.002,0.0011,6.67,35.0,,si,5.5600000000000005,23.89,10.0,46.11,0.8731,1.2164,0.9425959490000001,0.047142537000000005,8.640000000000001e-05,-0.004043284,-2.0700000000000002e-05,-0.00039895500000000005,,,,
198,chiller,2,ect_lwt,54.2,ton,2.9,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-plr,quad,0.0023,0.0011,6.67,35.0,,si,0.15,,1.0,,,,0.0,1.0,0.0,,,,,,,
198,chiller,2,ect_lwt,54.2,ton,2.9,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-t,bi_quad,0.0023,0.0011,6.67,35.0,,si,4.44,23.89,10.0,51.67,0.6711,1.5625,-0.503119785,0.041975964000000004,-0.0008110130000000001,0.055601462000000004,-0.00021213200000000002,-0.0016587160000000002,,,,
198,chiller,2,ect_lwt,54.2,ton,2.9,cop,scroll,air,,energyplus,0.1,0.1,1.15,cap-f-t,bi_quad,0.0023,0.0011,6.67,35.0,,si,4.44,23.89,10.0,51.67,0.4091,1.2338,-0.444426248,0.10472705800000001,-0.002169794,0.07692782000000001,-0.0011992840000000001,-0.001430649,,,,
199,chiller,2,ect_lwt,54.5,ton,2.67,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-plr,quad,0.0023,0.0011,6.67,35.0,,si,0.15,,1.0,,,,0.0,1.0,0.0,,,,,,,
199,chiller,2,ect_lwt,54.5,ton,2.67,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-t,bi_quad,0.0023,0.0011,6.67,35.0,,si,5.5600000000000005,23.89,10.0,46.11,0.7085,1.3454000000000002,0.538082653,0.031224807,-0.0022865190000000003,0.002149881,0.00037141100000000004,-0.000731568,,,,
199,chiller,2,ect_lwt,54.5,ton,2.67,cop,scroll,air,,energyplus,0.1,0.1,1.15,cap-f-t,bi_quad,0.0023,0.0011,6.67,35.0,,si,5.5600000000000005,23.89,10.0,46.11,0.871,1.2,0.9872470050000001,0.036778065000000006,0.000149309,-0.004250323,-3.88e-05,-0.00018812900000000001,,,,
200,chiller,2,ect_lwt,65.8,ton,2.9,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-plr,quad,0.0028,0.0011,6.67,35.0,,si,0.15,,1.0,,,,0.0,1.0,0.0,,,,,,,
200,chiller,2,ect_lwt,65.8,ton,2.9,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-t,bi_quad,0.0028,0.0011,6.67,35.0,,si,4.44,23.89,10.0,51.67,0.6623,1.5873,-0.432926423,-0.004049845,0.002447433,0.060831239,-0.00030264100000000003,-0.001647128,,,,
200,chiller,2,ect_lwt,65.8,ton,2.9,cop,scroll,air,,energyplus,0.1,0.1,1.15,cap-f-t,bi_quad,0.0028,0.0011,6.67,35.0,,si,4.44,23.89,10.0,51.67,0.4011,1.246,-0.049303263,0.045655848000000006,0.001751394,0.06805024700000001,-0.0011350120000000001,-0.0013194090000000001,,,,
201,chiller,2,ect_lwt,68.9,ton,2.96,cop,scroll,air,,energyplus,0.15,0.25,1.0,eir-f-plr,quad,0.0029500000000000004,0.0011,6.67,35.0,,si,0.25,,1.0,,,,0.0546,0.7604000000000001,0.18710000000000002,,,,,,,
201,chiller,2,ect_lwt,68.9,ton,2.96,cop,scroll,air,,energyplus,0.15,0.25,1.0,eir-f-t,bi_quad,0.0029500000000000004,0.0011,6.67,35.0,,si,5.5600000000000005,4.44,10.0,46.11,0.5449,1.4201000000000001,0.6094293070000001,-0.001074537,-5.8e-05,-0.000376805,0.000457683,-0.000594249,,,,
201,chiller,2,ect_lwt,68.9,ton,2.96,cop,scroll,air,,energyplus,0.15,0.25,1.0,cap-f-t,bi_quad,0.0029500000000000004,0.0011,6.67,35.0,,si,5.5600000000000005,4.44,10.0,46.11,0.8316,1.3367,1.002065287,0.029082938000000003,0.000498132,0.000908824,-0.000168061,-0.00017527300000000001,,,,
202,chiller,2,ect_lwt,71.0,ton,2.67,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-plr,quad,0.0031000000000000003,0.0011,6.67,35.0,,si,0.15,,1.0,,,,0.0,1.0,0.0,,,,,,,
202,chiller,2,ect_lwt,71.0,ton,2.67,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-t,bi_quad,0.0031000000000000003,0.0011,6.67,35.0,,si,5.5600000000000005,23.89,10.0,46.11,0.7306,1.3366,0.738136935,-0.022575076000000003,0.001045099,0.001149609,0.000359704,-0.0004924160000000001,,,,
202,chiller,2,ect_lwt,71.0,ton,2.67,cop,scroll,air,,energyplus,0.1,0.1,1.15,cap-f-t,bi_quad,0.0031000000000000003,0.0011,6.67,35.0,,si,5.5600000000000005,23.89,10.0,46.11,0.8762000000000001,1.2079,0.9964398870000001,0.035830693000000004,0.00040099,-0.004437624,-2.75e-05,-0.000272673,,,,
203,chiller,2,ect_lwt,78.1,ton,2.67,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-plr,quad,0.0034000000000000002,0.0011,6.67,35.0,,si,0.15,,1.0,,,,0.0,1.0,0.0,,,,,,,
203,chiller,2,ect_lwt,78.1,ton,2.67,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-t,bi_quad,0.0034000000000000002,0.0011,6.67,35.0,,si,5.5600000000000005,23.89,10.0,46.11,0.7261000000000001,1.3346,0.65942721,-0.002729329,-0.000284761,0.001155608,0.00035542200000000004,-0.000447629,,,,
203,chiller,2,ect_lwt,78.1,ton,2.67,cop,scroll,air,,energyplus,0.1,0.1,1.15,cap-f-t,bi_quad,0.0034000000000000002,0.0011,6.67,35.0,,si,5.5600000000000005,23.89,10.0,46.11,0.8784000000000001,1.2162,1.011609395,0.030052703000000004,0.0010424710000000001,-0.0041432430000000004,-2.08e-05,-0.00037216200000000005,,,,
204,chiller,2,ect_lwt,78.1,ton,2.96,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-plr,quad,0.0108,0.0011,6.67,35.0,,si,0.15,,1.0,,,,0.0,1.0,0.0,,,,,,,
204,chiller,2,ect_lwt,78.1,ton,2.96,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-t,bi_quad,0.0108,0.0011,6.67,35.0,,si,4.44,23.89,10.0,46.11,0.6966,1.5075,0.702841865,0.0037987940000000003,0.00020331300000000002,-0.010241205000000001,0.000663347,-0.000795799,,,,
204,chiller,2,ect_lwt,78.1,ton,2.96,cop,scroll,air,,energyplus,0.1,0.1,1.15,cap-f-t,bi_quad,0.0108,0.0011,6.67,35.0,,si,4.44,23.89,10.0,46.11,0.7918000000000001,1.225,1.006155084,0.036195644,0.000221253,-0.00028323700000000004,-0.000140936,-0.00033027100000000004,,,,
205,chiller,2,ect_lwt,78.1,ton,2.99,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-plr,quad,0.0109,0.0011,6.67,35.0,,si,0.15,,1.0,,,,0.0,1.0,0.0,,,,,,,
205,chiller,2,ect_lwt,78.1,ton,2.99,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-t,bi_quad,0.0109,0.0011,6.67,35.0,,si,4.44,23.89,10.0,46.11,0.6939000000000001,1.5,0.710650784,0.00039461700000000005,0.00039148400000000005,-0.010043417,0.0006586140000000001,-0.000776655,,,,
205,chiller,2,ect_lwt,78.1,ton,2.99,cop,scroll,air,,energyplus,0.1,0.1,1.15,cap-f-t,bi_quad,0.0109,0.0011,6.67,35.0,,si,4.44,23.89,10.0,46.11,0.7911,1.2256,1.001333613,0.036782939,0.00019522,-9.826000000000001e-05,-0.000143274,-0.000335647,,,,
206,chiller,2,ect_lwt,87.7,ton,2.84,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-plr,quad,0.0115,0.0011,6.67,35.0,,si,0.15,,1.0,,,,0.0,1.0,0.0,,,,,,,
206,chiller,2,ect_lwt,87.7,ton,2.84,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-t,bi_quad,0.0115,0.0011,6.67,35.0,,si,4.44,23.89,10.0,46.11,0.6879000000000001,1.4265,0.323418192,-0.001156511,0.0006638270000000001,0.014239855000000001,0.00029818,-0.000846287,,,,
206,chiller,2,ect_lwt,87.7,ton,2.84,cop,scroll,air,,energyplus,0.1,0.1,1.15,cap-f-t,bi_quad,0.0115,0.0011,6.67,35.0,,si,4.44,23.89,10.0,46.11,0.6754,1.2313,0.5460081330000001,0.03799355,0.00023785600000000002,0.029540925000000003,-0.000607222,-0.00038764,,,,
207,chiller,2,ect_lwt,87.7,ton,2.9,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-plr,quad,0.0118,0.0011,6.67,35.0,,si,0.15,,1.0,,,,0.0,1.0,0.0,,,,,,,
207,chiller,2,ect_lwt,87.7,ton,2.9,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-t,bi_quad,0.0118,0.0011,6.67,35.0,,si,4.44,23.89,10.0,46.11,0.6875,1.4559,0.634863991,-0.001253722,0.00044933200000000004,-0.0043468890000000005,0.000547287,-0.0007443980000000001,,,,
207,chiller,2,ect_lwt,87.7,ton,2.9,cop,scroll,air,,energyplus,0.1,0.1,1.15,cap-f-t,bi_quad,0.0118,0.0011,6.67,35.0,,si,4.44,23.89,10.0,46.11,0.731,1.2291,1.033917366,0.040906498,0.00016028,4.360000000000001e-05,-0.000193357,-0.00046007700000000003,,,,
208,chiller,2,ect_lwt,88.2,ton,3.17,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-plr,quad,0.0134,0.0011,6.67,35.0,,si,0.15,,1.0,,,,0.0,1.0,0.0,,,,,,,
208,chiller,2,ect_lwt,88.2,ton,3.17,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-t,bi_quad,0.0134,0.0011,6.67,35.0,,si,4.44,23.89,10.0,46.11,0.6968000000000001,1.5,0.706342278,-0.000682896,0.00039805900000000003,-0.008666555000000001,0.000633723,-0.00080527,,,,
208,chiller,2,ect_lwt,88.2,ton,3.17,cop,scroll,air,,energyplus,0.1,0.1,1.15,cap-f-t,bi_quad,0.0134,0.0011,6.67,35.0,,si,4.44,23.89,10.0,46.11,0.7914,1.229,1.008237049,0.037131204,0.000211513,-0.0009687430000000001,-0.00013092300000000002,-0.00031242,,,,
209,chiller,2,ect_lwt,88.8,ton,3.11,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-plr,quad,0.0132,0.0011,6.67,35.0,,si,0.15,,1.0,,,,0.0,1.0,0.0,,,,,,,
209,chiller,2,ect_lwt,88.8,ton,3.11,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-t,bi_quad,0.0132,0.0011,6.67,35.0,,si,4.44,23.89,10.0,46.11,0.6974,1.5143,0.743070459,-0.00169891,0.000635102,-0.010930835,0.000678985,-0.0008841550000000001,,,,
209,chiller,2,ect_lwt,88.8,ton,3.11,cop,scroll,air,,energyplus,0.1,0.1,1.15,cap-f-t,bi_quad,0.0132,0.0011,6.67,35.0,,si,4.44,23.89,10.0,46.11,0.791,1.2296,1.00655456,0.037289633,0.000215342,-0.0008970790000000001,-0.00013172500000000002,-0.000315657,,,,
210,chiller,2,ect_lwt,90.0,ton,3.0,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-plr,quad,0.0039000000000000003,0.0011,6.67,35.0,,si,0.15,,1.0,,,,0.0,1.0,0.0,,,,,,,
210,chiller,2,ect_lwt,90.0,ton,3.0,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-t,bi_quad,0.0039000000000000003,0.0011,6.67,35.0,,si,4.44,23.89,10.0,51.67,0.7014,1.6557,0.431503152,-0.006418218000000001,0.0009747860000000001,0.010717895,0.000344696,-0.00091769,,,,
210,chiller,2,ect_lwt,90.0,ton,3.0,cop,scroll,air,,energyplus,0.1,0.1,1.15,cap-f-t,bi_quad,0.0039000000000000003,0.0011,6.67,35.0,,si,4.44,23.89,10.0,51.67,0.4297,1.2227000000000001,0.12025683100000001,0.041450327,0.000298116,0.050799566000000004,-0.000852179,-0.000458255,,,,
211,chiller,2,ect_lwt,95.7,ton,2.67,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-plr,quad,0.0041,0.0011,6.67,35.0,,si,0.15,,1.0,,,,0.0,1.0,0.0,,,,,,,
211,chiller,2,ect_lwt,95.7,ton,2.67,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-t,bi_quad,0.0041,0.0011,6.67,35.0,,si,5.5600000000000005,23.89,10.0,46.11,0.7316,1.3421,0.711885926,-0.017473054000000002,0.00075914,0.001044253,0.00036382300000000004,-0.00047178,,,,
211,chiller,2,ect_lwt,95.7,ton,2.67,cop,scroll,air,,energyplus,0.1,0.1,1.15,cap-f-t,bi_quad,0.0041,0.0011,6.67,35.0,,si,5.5600000000000005,23.89,10.0,46.11,0.875,1.2022,0.983419118,0.041975735,-8.5084e-05,-0.005042647,-2.04e-05,-0.000250147,,,,
212,chiller,2,ect_lwt,96.0,ton,2.81,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-plr,quad,0.0041,0.0011,6.67,35.0,,si,0.15,,1.0,,,,0.0,1.0,0.0,,,,,,,
212,chiller,2,ect_lwt,96.0,ton,2.81,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-t,bi_quad,0.0041,0.0011,6.67,35.0,,si,4.44,23.89,10.0,46.11,0.7082,1.4559,0.7490885580000001,-0.008144683,0.0005428280000000001,-0.008493611,0.0005834750000000001,-0.000586407,,,,
212,chiller,2,ect_lwt,96.0,ton,2.81,cop,scroll,air,,energyplus,0.1,0.1,1.15,cap-f-t,bi_quad,0.0041,0.0011,6.67,35.0,,si,4.44,23.89,10.0,46.11,0.8132,1.2234,1.062039334,0.036929199,0.000137755,-0.004362009,-6.92e-05,-0.00032722100000000004,,,,
213,chiller,2,ect_lwt,97.3,ton,2.9,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-plr,quad,0.013000000000000001,0.0011,6.67,35.0,,si,0.15,,1.0,,,,0.0,1.0,0.0,,,,,,,
213,chiller,2,ect_lwt,97.3,ton,2.9,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-t,bi_quad,0.013000000000000001,0.0011,6.67,35.0,,si,4.44,23.89,10.0,46.11,0.6875,1.375,-0.095947945,0.011077171,0.000159314,0.038330921000000004,-6.13e-05,-0.000995365,,,,
213,chiller,2,ect_lwt,97.3,ton,2.9,cop,scroll,air,,energyplus,0.1,0.1,1.15,cap-f-t,bi_quad,0.013000000000000001,0.0011,6.67,35.0,,si,4.44,23.89,10.0,46.11,0.5688,1.2366,0.014316671000000001,0.063008061,-0.000802727,0.059256489,-0.0010466470000000002,-0.0007235960000000001,,,,
214,chiller,2,ect_lwt,98.2,ton,2.84,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-plr,quad,0.0128,0.0011,6.67,35.0,,si,0.15,,1.0,,,,0.0,1.0,0.0,,,,,,,
214,chiller,2,ect_lwt,98.2,ton,2.84,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-t,bi_quad,0.0128,0.0011,6.67,35.0,,si,4.44,23.89,10.0,46.11,0.6879000000000001,1.3857,-0.08409301200000001,0.009631364,0.000116917,0.038020399,-6.080000000000001e-05,-0.000941933,,,,
214,chiller,2,ect_lwt,98.2,ton,2.84,cop,scroll,air,,energyplus,0.1,0.1,1.15,cap-f-t,bi_quad,0.0128,0.0011,6.67,35.0,,si,4.44,23.89,10.0,46.11,0.5686,1.2376,0.014304261,0.063242853,-0.000809345,0.059248669000000004,-0.001047093,-0.000725106,,,,
215,chiller,2,ect_lwt,99.2,ton,2.96,cop,scroll,air,,energyplus,0.15,0.25,1.0,eir-f-plr,quad,0.004200000000000001,0.0011,6.67,35.0,,si,0.25,,1.0,,,,0.0604,0.6778000000000001,0.266,,,,,,,
215,chiller,2,ect_lwt,99.2,ton,2.96,cop,scroll,air,,energyplus,0.15,0.25,1.0,eir-f-t,bi_quad,0.004200000000000001,0.0011,6.67,35.0,,si,5.5600000000000005,4.44,10.0,46.11,0.45180000000000003,1.4426,0.530920127,-0.011600717,0.0004883250000000001,0.0053433660000000004,0.00039378700000000004,-0.000579876,,,,
215,chiller,2,ect_lwt,99.2,ton,2.96,cop,scroll,air,,energyplus,0.15,0.25,1.0,cap-f-t,bi_quad,0.004200000000000001,0.0011,6.67,35.0,,si,5.5600000000000005,4.44,10.0,46.11,0.8298000000000001,1.4007,1.047204892,0.03763592,0.00014105200000000002,-0.003384418,-0.00010057200000000001,-0.00025868,,,,
216,chiller,2,ect_lwt,100.6,ton,3.1,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-plr,quad,0.0043,0.0011,6.67,35.0,,si,0.15,,1.0,,,,0.0,1.0,0.0,,,,,,,
216,chiller,2,ect_lwt,100.6,ton,3.1,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-t,bi_quad,0.0043,0.0011,6.67,35.0,,si,4.44,23.89,10.0,51.67,0.7047,1.6406,0.180701779,0.027153031,-0.00045535700000000004,0.018817508,0.00026232800000000004,-0.0012881190000000001,,,,
216,chiller,2,ect_lwt,100.6,ton,3.1,cop,scroll,air,,energyplus,0.1,0.1,1.15,cap-f-t,bi_quad,0.0043,0.0011,6.67,35.0,,si,4.44,23.89,10.0,51.67,0.4056,1.2168,-0.26606457,0.09987140400000001,-0.002381415,0.062831648,-0.0009644650000000001,-0.001124922,,,,
217,chiller,2,ect_lwt,106.1,ton,2.99,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-plr,quad,0.0149,0.0011,6.67,35.0,,si,0.15,,1.0,,,,0.0,1.0,0.0,,,,,,,
217,chiller,2,ect_lwt,106.1,ton,2.99,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-t,bi_quad,0.0149,0.0011,6.67,35.0,,si,4.44,23.89,10.0,46.11,0.6892,1.4366,0.27841425000000003,0.017259554,-0.000108789,0.014027281,0.00032309200000000003,-0.001123132,,,,
217,chiller,2,ect_lwt,106.1,ton,2.99,cop,scroll,air,,energyplus,0.1,0.1,1.15,cap-f-t,bi_quad,0.0149,0.0011,6.67,35.0,,si,4.44,23.89,10.0,46.11,0.5919,1.2294,0.25187274200000004,0.0858723,-0.0015530440000000002,0.037309605,-0.0006443610000000001,-0.001092531,,,,
218,chiller,2,ect_lwt,106.6,ton,2.93,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-plr,quad,0.014700000000000001,0.0011,6.67,35.0,,si,0.15,,1.0,,,,0.0,1.0,0.0,,,,,,,
218,chiller,2,ect_lwt,106.6,ton,2.93,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-t,bi_quad,0.014700000000000001,0.0011,6.67,35.0,,si,4.44,23.89,10.0,46.11,0.6897,1.4286,0.169660887,0.020701039,-6.330000000000001e-05,0.020078866,0.00024241100000000002,-0.001250638,,,,
218,chiller,2,ect_lwt,106.6,ton,2.93,cop,scroll,air,,energyplus,0.1,0.1,1.15,cap-f-t,bi_quad,0.014700000000000001,0.0011,6.67,35.0,,si,4.44,23.89,10.0,46.11,0.5704,1.2292,0.033482713000000004,0.097263888,-0.0014286580000000002,0.04875775,-0.000774754,-0.001524305,,,,
219,chiller,2,ect_lwt,110.7,ton,2.81,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-plr,quad,0.0145,0.0011,6.67,35.0,,si,0.15,,1.0,,,,0.0,1.0,0.0,,,,,,,
219,chiller,2,ect_lwt,110.7,ton,2.81,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-t,bi_quad,0.0145,0.0011,6.67,35.0,,si,4.44,23.89,10.0,46.11,0.6857000000000001,1.5,0.031456346,0.032950476,0.0006836650000000001,0.02547071,0.000245899,-0.001997224,,,,
219,chiller,2,ect_lwt,110.7,ton,2.81,cop,scroll,air,,energyplus,0.1,0.1,1.15,cap-f-t,bi_quad,0.0145,0.0011,6.67,35.0,,si,4.44,23.89,10.0,46.11,0.5564,1.2307000000000001,-0.009957995,0.089495484,0.000330521,0.053574471000000005,-0.000787534,-0.0021190930000000003,,,,
220,chiller,2,ect_lwt,111.1,ton,2.81,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-plr,quad,0.0048000000000000004,0.0011,6.67,35.0,,si,0.15,,1.0,,,,0.0,1.0,0.0,,,,,,,
220,chiller,2,ect_lwt,111.1,ton,2.81,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-t,bi_quad,0.0048000000000000004,0.0011,6.67,35.0,,si,4.44,23.89,10.0,46.11,0.7079000000000001,1.4613,0.74229029,-0.007752048,0.000597898,-0.008609485,0.000593382,-0.000615375,,,,
220,chiller,2,ect_lwt,111.1,ton,2.81,cop,scroll,air,,energyplus,0.1,0.1,1.15,cap-f-t,bi_quad,0.0048000000000000004,0.0011,6.67,35.0,,si,4.44,23.89,10.0,46.11,0.8133,1.2215,1.062308168,0.037220208000000005,8.240000000000001e-05,-0.004381736000000001,-7.08e-05,-0.000313454,,,,
221,chiller,2,ect_lwt,116.4,ton,2.93,cop,scroll,air,,energyplus,0.15,0.25,1.0,eir-f-plr,quad,0.005,0.0011,6.67,35.0,,si,0.25,,1.0,,,,0.0354,0.7233,0.2472,,,,,,,
221,chiller,2,ect_lwt,116.4,ton,2.93,cop,scroll,air,,energyplus,0.15,0.25,1.0,eir-f-t,bi_quad,0.005,0.0011,6.67,35.0,,si,5.5600000000000005,4.44,10.0,46.11,0.4737,1.4417,0.536327986,-0.009969306,0.000411127,0.004157165,0.00040880500000000004,-0.000539926,,,,
221,chiller,2,ect_lwt,116.4,ton,2.93,cop,scroll,air,,energyplus,0.15,0.25,1.0,cap-f-t,bi_quad,0.005,0.0011,6.67,35.0,,si,5.5600000000000005,4.44,10.0,46.11,0.8278000000000001,1.4109,1.052729271,0.037507944,0.000229418,-0.003213844,-0.000101642,-0.00031337700000000005,,,,
222,chiller,2,ect_lwt,117.1,ton,2.61,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-plr,quad,0.005,0.0011,6.67,35.0,,si,0.15,,1.0,,,,0.0,1.0,0.0,,,,,,,
222,chiller,2,ect_lwt,117.1,ton,2.61,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-t,bi_quad,0.005,0.0011,6.67,35.0,,si,5.5600000000000005,23.89,10.0,46.11,0.7286,1.3419,0.644832174,-0.000867516,-0.000257048,0.00056739,0.00037719,-0.00046784400000000003,,,,
222,chiller,2,ect_lwt,117.1,ton,2.61,cop,scroll,air,,energyplus,0.1,0.1,1.15,cap-f-t,bi_quad,0.005,0.0011,6.67,35.0,,si,5.5600000000000005,23.89,10.0,46.11,0.8769,1.2042,1.042121836,0.027232432,0.0008339770000000001,-0.004886487,-2.5e-05,-0.00025297300000000003,,,,
223,chiller,2,ect_lwt,120.6,ton,3.08,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-plr,quad,0.0177,0.0011,6.67,35.0,,si,0.15,,1.0,,,,0.0,1.0,0.0,,,,,,,
223,chiller,2,ect_lwt,120.6,ton,3.08,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-t,bi_quad,0.0177,0.0011,6.67,35.0,,si,4.44,23.89,10.0,46.11,0.7000000000000001,1.5,0.732506993,-0.0023585150000000003,0.0005011470000000001,-0.009626382000000001,0.0006402080000000001,-0.000782983,,,,
223,chiller,2,ect_lwt,120.6,ton,3.08,cop,scroll,air,,energyplus,0.1,0.1,1.15,cap-f-t,bi_quad,0.0177,0.0011,6.67,35.0,,si,4.44,23.89,10.0,46.11,0.794,1.2239,1.000886528,0.036929441,0.000196078,-0.000662557,-0.000132296,-0.000312396,,,,
224,chiller,2,ect_lwt,122.7,ton,2.93,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-plr,quad,0.0053,0.0011,6.67,35.0,,si,0.15,,1.0,,,,0.0,1.0,0.0,,,,,,,
224,chiller,2,ect_lwt,122.7,ton,2.93,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-t,bi_quad,0.0053,0.0011,6.67,35.0,,si,4.44,23.89,10.0,46.11,0.7055,1.4617,0.7375546470000001,-0.007181314,0.000516497,-0.008590505,0.000593044,-0.000595033,,,,
224,chiller,2,ect_lwt,122.7,ton,2.93,cop,scroll,air,,energyplus,0.1,0.1,1.15,cap-f-t,bi_quad,0.0053,0.0011,6.67,35.0,,si,4.44,23.89,10.0,46.11,0.8138000000000001,1.2235,1.06598772,0.037364183,0.000107757,-0.004604503,-6.63e-05,-0.00032890700000000003,,,,
225,chiller,2,ect_lwt,130.8,ton,3.0,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-plr,quad,0.0056,0.0011,6.67,35.0,,si,0.15,,1.0,,,,0.0,1.0,0.0,,,,,,,
225,chiller,2,ect_lwt,130.8,ton,3.0,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-t,bi_quad,0.0056,0.0011,6.67,35.0,,si,4.44,23.89,10.0,51.67,0.6918000000000001,1.8364,0.592393829,0.004887277000000001,0.0011326910000000001,-0.0028254670000000003,0.00063494,-0.001463696,,,,
225,chiller,2,ect_lwt,130.8,ton,3.0,cop,scroll,air,,energyplus,0.1,0.1,1.15,cap-f-t,bi_quad,0.0056,0.0011,6.67,35.0,,si,4.44,23.89,10.0,51.67,0.3844,1.2258,0.031359224000000005,0.041237517,0.00025284,0.056595108000000005,-0.000951771,-0.000385488,,,,
226,chiller,2,ect_lwt,133.2,ton,2.93,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-plr,quad,0.0181,0.0011,6.67,35.0,,si,0.15,,1.0,,,,0.0,1.0,0.0,,,,,,,
226,chiller,2,ect_lwt,133.2,ton,2.93,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-t,bi_quad,0.0181,0.0011,6.67,35.0,,si,4.44,23.89,10.0,46.11,0.6944,1.4925000000000002,-0.165511353,-0.003767292,0.0023471340000000003,0.04655903,-0.00014013600000000001,-0.0015308980000000002,,,,
226,chiller,2,ect_lwt,133.2,ton,2.93,cop,scroll,air,,energyplus,0.1,0.1,1.15,cap-f-t,bi_quad,0.0181,0.0011,6.67,35.0,,si,4.44,23.89,10.0,46.11,0.45780000000000004,1.2339,-0.35142963200000005,0.038888021,0.0027223520000000004,0.087468769,-0.0013830460000000002,-0.001598926,,,,
227,chiller,2,ect_lwt,133.3,ton,2.96,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-plr,quad,0.0057,0.0011,6.67,35.0,,si,0.15,,1.0,,,,0.0,1.0,0.0,,,,,,,
227,chiller,2,ect_lwt,133.3,ton,2.96,cop,scroll,air,,energyplus,0.1,0.1,1.15,eir-f-t,bi_quad,0.0057,0.0011,6.67,35.0,,si,4.44,23.89,10.0,46.11,0.7038,1.4617,0.735561794,-0.0074445150000000005,0.0005239470000000001,-0.008548607,0.000593022,-0.000584822,,,,
227,chiller,2,ect_lwt,133.3,ton,2.96,cop,scroll,air,,energyplus,0.1,0.1,1.15,cap-f-t,bi_quad,0.0057,0.0011,6.67,35.0,,si,4.44,23.89,10.0,46.11,0.8153,1.2243,1.06906879,0.036536676000000004,0.00018318900000000002,-0.004664983,-6.410000000000001e-05,-0.000338289,,,,
